,Id (Keywords.Csv),Imdb Id,Release Date,Start Year,Title,Budget,Revenue,Runtime,Vote Average,Vote Count,New Key
145,22279,tt0112427,7/21/1995,1995,An Awfully Big Adventure,4000000,851545.0,113.0,6.0,11.0,"['england', 'based on novel', 'liverpool', 'theatre company', '1940s']"
146,30157,tt0109093,8/5/1994,1994,Amateur,0,0.0,105.0,6.5,21.0,['independent film']
147,568,tt0112384,6/30/1995,1995,Apollo 13,52000000,355237933.0,140.0,7.3,1637.0,"['moon', 'florida', 'nasa', 'spaceman', 'race against time', 'houston', 'based on true story', 'space', 'rescue', 'survival', 'disaster', 'explosion', 'astronaut', 'imax', 'saturn v rocket', 'courage', 'hypothermia', 'apollo program', 'cape kennedy', 'lunar mission', 'spacecraft accident']"
148,11780,tt0114287,4/13/1995,1995,Rob Roy,28000000,31596911.0,139.0,6.5,151.0,"['scotland', 'biography', '18th century', 'highlands', 'violent man']"
149,34996,tt0112288,1/10/1995,1995,The Addiction,0,0.0,82.0,6.4,46.0,"['new york', 'philosophy', 'vampire', 'blood', 'student', 'violence']"
150,414,tt0112462,6/16/1995,1995,Batman Forever,100000000,336529144.0,121.0,5.2,1529.0,"['riddle', 'dc comics', 'rose', 'gotham city', 'partner', 'superhero', 'robin', 'broken neck', 'psychologist', 'violence', 'criminal', 'district attorney', 'millionaire', 'falling down stairs', 'tied up', 'tommy gun', 'beretta', 'knocked out', 'super powers', 'disfigurement', 'father figure']"
151,649,tt0061395,5/24/1967,1967,Belle de Jour,0,0.0,101.0,7.3,163.0,"['prostitute', 'adultery', 'double life', 'dual identity', 'jealousy', 'wife husband relationship', 'brothel', 'dream', ""{'id': 2316"", ' \'name\': ""women\'s sexual identity""}', ' fantasy', 'masochism', 'independent film']"
152,1873,tt0112495,5/24/1995,1995,Beyond Rangoon,0,0.0,100.0,6.4,21.0,"['burma', 'rangoon', 'doctor']"
153,5894,tt0112541,9/15/1995,1995,Blue in the Face,2000000,1275000.0,83.0,6.8,28.0,"['smoking', 'corner shop', 'cigarette', 'tobacco', 'cigar', 'independent film']"
154,1775,tt0109370,6/8/1995,1995,Canadian Bacon,11000000,178104.0,91.0,5.9,57.0,[']']
155,8839,tt0112642,5/26/1995,1995,Casper,50000000,287928194.0,100.0,6.0,1045.0,"['halloween', 'friendship', 'supernatural', 'afterlife', 'friends', 'danger', 'ghost', 'disorder', 'young heroes', 'imaginary', 'supernatural ability', 'mischievous children']"
156,20649,tt0112688,9/15/1995,1995,Clockers,25000000,13071518.0,128.0,6.8,69.0,"['drug pusher', 'train', 'drug', 'drug lord']"
157,10329,tt0112715,6/9/1995,1995,Congo,50000000,152022101.0,109.0,5.0,214.0,"['gorilla', 'kongo', 'diamond mine', 'diamond']"
158,8963,tt0112740,5/12/1995,1995,Crimson Tide,53000000,157387195.0,116.0,7.0,508.0,"['submarine', 'mutiny', 'russia', 'missile', 'nuclear missile', 'embassy', 'u.s. navy', 'battle for power', 'torpedo', 'military', 'moral dilemma', 'post cold war', 'aircraft carrier', 'chain of command', 'launch code', 'sonar']"
159,26564,tt0109508,9/10/1994,1994,Crumb,0,3174695.0,119.0,7.6,71.0,"['underground', 'biography', 'art']"
160,8068,tt0112851,8/25/1995,1995,Desperado,7000000,25405445.0,104.0,6.8,898.0,"['gunslinger', 'anti terror', 'ambush', 'mexico', 'showdown', 'guitar', 'nudity', 'hitman', 'bartender', 'revenge', 'tragic hero', 'shootout', 'mariachi', 'explosion', 'extreme violence', 'brutality', 'drug lord', 'leg brace', 'concealed weapon', 'flashback', 'bookstore']"
161,8512,tt0112857,9/15/1995,1995,Devil in a Blue Dress,27000000,16140822.0,102.0,6.3,88.0,"['jazz club', 'murder', 'los angeles', 'private detective', 'film noir', 'neo-noir']"
162,1572,tt0112864,5/19/1995,1995,Die Hard: With a Vengeance,90000000,366101666.0,128.0,6.9,2094.0,"['bomb', 'taxi', 'riddle', 'robbery', 'detective', 'helicopter', 'gold', 'subway', 'ship', 'fistfight', 'police', 'sequel', 'deception', 'shootout', 'new york city', 'explosion', 'violence', 'car chase', 'fbi agent', 'simon says', 'flashback', 'dump truck', 'aqueduct', 'action hero', 'federal reserve bank']"
163,13552,tt0112887,10/27/1995,1995,The Doom Generation,0,0.0,80.0,5.6,57.0,"['sex', 'eroticism', 'nudity', 'nazis', 'suspense', 'drifter', 'voyeur']"
164,259209,tt0113044,10/12/1995,1995,Feast of July,0,0.0,116.0,0.0,0.0,[']']
165,6520,tt0113071,7/7/1995,1995,First Knight,55000000,127600435.0,134.0,5.9,319.0,"['camelot', 'knight', 'king arthur', 'excalibur', 'knights of the round table']"
166,9073,tt0113114,7/19/1995,1995,Free Willy 2 - The Adventure Home,0,0.0,95.0,5.5,130.0,"['human animal relationship', 'whale', 'killer whale']"
167,10428,tt0113243,9/14/1995,1995,Hackers,20000000,7563728.0,107.0,6.2,406.0,"['female nudity', 'hacker', 'nudity', 'computer virus', 'virtual reality', 'computer', 'sexual fantasy', 'prank', 'internet', 'cyberpunk', 'teenager', 'new york city', 'secret service', 'computer hacker', 'dream sequence']"
168,17447,tt0113464,8/18/1995,1995,Jeffrey,0,0.0,92.0,6.5,19.0,"['gay', 'aids', 'based on play or musical', 'hiv positive']"
169,9886,tt0113481,5/26/1995,1995,Johnny Mnemonic,25000000,19075720.0,97.0,5.5,380.0,"['brain', 'childhood memory', 'dystopia', 'pharmaceutical industry', 'computer chip', 'courier', 'cyber', 'cyberpunk']"
170,9482,tt0113492,6/30/1995,1995,Judge Dredd,90000000,113493481.0,96.0,5.4,643.0,"['judge', 'post-apocalyptic', 'dystopia', 'based on comic', 'police officer', 'based on graphic novel', 'frame up', 'dystopic future', 'framed for murder', 'gene', 'prosthetic limb', 'post holocaust', 'dna testing', 'dredd', '2000 ad']"
171,19326,tt0113500,4/12/1995,1995,Jury Duty,0,17014653.0,88.0,4.0,34.0,"['stripper', 'jury', 'jurist', 'independent film', 'jury duty', 'verdict']"
172,9344,tt0113540,7/28/1995,1995,Kids,1500000,7412216.0,91.0,6.8,280.0,"['puberty', 'first time']"
173,9071,tt0113677,1/20/1995,1995,Living in Oblivion,500000,1148752.0,89.0,7.2,64.0,"['cinema', 'independent film', 'filmmaker']"
174,8973,tt0113690,8/25/1995,1995,Lord of Illusions,0,0.0,119.0,5.9,87.0,"['fanatic', 'supernatural', 'wizardry', 'resurrection', 'sect', 'occultism']"
175,15730,tt0107447,5/20/1993,1993,Love & Human Remains,0,0.0,100.0,7.0,7.0,[']']
176,47608,tt0113729,5/26/1995,1995,Mad Love,0,15453274.0,95.0,5.5,27.0,"['suicide attempt', 'college', 'teen angst', 'mental illness', 'woman director']"
177,2293,tt0113749,10/20/1995,1995,Mallrats,6000000,2122561.0,94.0,6.8,400.0,"['sex', 'game show', 'slacker', 'shopping', 'mall', 'ex-boyfriend ex-girlfriend relationship', 'jay and silent bob', 'silent man', 'coke', 'bandleader', 'aftercreditsstinger']"
178,9070,tt0113820,6/30/1995,1995,Mighty Morphin Power Rangers: The Movie,15000000,66000000.0,92.0,5.2,153.0,"['based on tv series', 'tokusatsu', 'superhero team', 'ethnic diversity', 'super sentai', 'power rangers', 'mighty morphin power rangers', 'mmpr']"
179,68274,tt0113851,9/29/1995,1995,Moonlight and Valentino,0,0.0,100.0,5.6,10.0,"['widow', 'female friendship', 'grief', 'death of husband']"
180,48787,tt0110604,9/28/1995,1995,Mute Witness,2,1.0,95.0,6.4,36.0,"['chase', 'police', 'murder', 'mute', 'disk']"
181,34574,tt0110620,9/13/1994,1994,Nadja,0,0.0,93.0,5.9,12.0,"['new york', 'vampire', 'dracula']"
182,1642,tt0113957,7/28/1995,1995,The Net,22000000,110627965.0,114.0,5.6,359.0,"['cheating', 'new identity', 'computer virus', 'chase', 'computer', 'stalking']"
183,11472,tt0113986,7/12/1995,1995,Nine Months,0,69660733.0,103.0,5.5,171.0,"['parent child relationship', 'baby', 'marriage', 'pregnancy', 'child wish']"
184,36196,tt0114095,6/9/1995,1995,Party Girl,150000,472370.0,94.0,5.8,14.0,"['library', 'party', 'independent film', 'free spirit', 'woman director', 'librarian']"
185,11980,tt0114194,9/1/1995,1995,The Prophecy,8,16.0,98.0,6.4,139.0,"['angel', 'archangel gabriel', 'menschheit']"
186,58372,tt0114241,11/17/1995,1995,Reckless,0,0.0,91.0,10.0,1.0,"['trauma', 'game show', 'female protagonist', 'christmas']"
187,32646,tt0114323,6/23/1995,1995,Safe,0,0.0,119.0,7.2,62.0,"['sex', 'chemical', 'medicine', 'housewife', 'pollution', 'quarantine', 'independent film', 'allergy', 'psychiatrist', 'illness', 'disorder', 'retreat', 'multiple chemical sensitivity (mcs)', 'environmental illness']"
188,10533,tt0114345,10/13/1995,1995,The Scarlet Letter,50000000,10382407.0,135.0,5.5,111.0,"['based on novel', 'burning of witches', 'puritan', 'pregnancy', 'period drama', 'extramarital affair']"
189,56088,tt0114435,8/25/1995,1995,The Show,0,0.0,93.0,5.3,2.0,[']']
190,10802,tt0114436,9/22/1995,1995,Showgirls,45000000,20350754.0,128.0,4.9,261.0,"['dancing', 'female nudity', 'go-go dancer', 'spanner', 'seduction', 'striptease', 'sexappeal']"
191,10149,tt0114478,6/9/1995,1995,Smoke,7000000,8349430.0,112.0,7.2,115.0,"['smoking', 'robber', 'cigarette', 'cigar', 'laden', 'independent film', 'writer']"
192,18402,tt0114496,8/4/1995,1995,Something to Talk About,0,50892160.0,106.0,5.7,60.0,"['horse', 'savannah', 'based on true story', 'family']"
193,9348,tt0114508,7/7/1995,1995,Species,35000000,113374103.0,108.0,5.5,457.0,"['telepathy', 'dna', 'paranoia', 'genetics', 'instinct', 'femme fatale', 'alien', 'on the run', 'decapitation', 'sexual attraction', 'los angeles', 'cocoon', 'genetic engineering', 'scientists', 'alien dna']"
194,139408,tt0114534,9/15/1995,1995,The Stars Fell on Henrietta,0,0.0,109.0,6.6,6.0,"['restaurant', 'oil', 'rural setting']"
195,281,tt0114558,10/13/1995,1995,Strange Days,42000000,7959291.0,145.0,6.8,334.0,"['pornography', 'prostitute', 'rape', 'police brutality', 'dream', 'ex-girlfriend', 'future', 'bodyguard', 'rapper', 'virtual reality', 'dystopia', 'minidisc', 'police', 'ex-cop', 'murder', 'cyberpunk', 'los angeles', 'violence', 'criminal', 'private detective', 'revolt', 'woman director']"
196,5967,tt0058450,2/19/1964,1964,The Umbrellas of Cherbourg,0,0.0,91.0,7.6,119.0,"['car mechanic', 'letter', 'musical', 'war', 'single']"
197,79593,tt0114666,9/8/1995,1995,The Tie That Binds,14000000,5780000.0,99.0,4.6,9.0,[']']
198,47939,tt0114663,10/27/1995,1995,Three Wishes,0,7025496.0,115.0,6.1,18.0,"['baseball', 'drifter', 'dog', 'korean war', 'woman director']"
199,36834,tt0114702,11/2/1995,1995,Total Eclipse,0,339889.0,111.0,6.5,112.0,"['mentor', 'poet', 'woman director']"
200,9090,tt0114682,9/7/1995,1995,"To Wong Foo, Thanks for Everything! Julie Newmar",0,47774193.0,105.0,6.3,117.0,"['transvestism', 'gay', 'new york', 'drag queen', 'homophobia', 'travel', 'road movie', 'woman director']"
201,3512,tt0114781,7/13/1995,1995,Under Siege 2: Dark Territory,60000000,104324083.0,100.0,5.6,217.0,"['terrorist', 'pentagon', 'satellite', 'navy seal', 'train']"
202,52856,tt0114798,9/15/1995,1995,Unstrung Heroes,0,0.0,93.0,6.4,9.0,['woman director']
203,77350,tt0114805,8/11/1995,1995,Unzipped,0,0.0,73.0,6.0,6.0,['fashion']
204,9560,tt0114887,8/11/1995,1995,A Walk in the Clouds,20000000,50012507.0,103.0,6.5,168.0,"['world war ii', 'vineyard', 'love', 'remake', 'pregnancy', 'harvest', 'grape', 'abandoned woman']"
205,9804,tt0114898,7/28/1995,1995,Waterworld,175000000,264218220.0,135.0,5.9,1017.0,"['ocean', 'tattoo', 'mutant', 'water', 'dystopia', 'doomsday']"
206,31611,tt0114928,12/1/1995,1995,White Man's Burden,8000000,0.0,89.0,5.1,25.0,"['dystopia', 'black white relations', 'alternative universe']"
207,65796,tt0114938,12/1/1995,1995,Wild Bill,30000000,0.0,98.0,5.9,27.0,"['opium', 'loss of eyesight', 'biography', 'sioux', 'wild bill hickok', 'calamity jane']"
208,49805,tt0109340,10/12/1994,1994,The Browning Version,0,0.0,97.0,6.0,11.0,[']']
209,26258,tt0112602,8/4/1995,1995,Bushwhacked,0,0.0,90.0,4.9,29.0,"['cave', 'waterfall', 'children', 'mistaken identity', 'boy scouts leader']"
210,50797,tt0111579,5/1/1994,1994,Burnt by the Sun,2800000,2616503.0,135.0,6.7,35.0,"['wife husband relationship', 'colonel']"
211,19155,tt0110882,6/9/1994,1994,Before the Rain,0,763847.0,113.0,7.7,45.0,"['monk', 'mountain', 'restaurant', 'war photographer', 'christian', 'fashion photographer', 'girl', 'violence', 'albanian', 'macedonia']"
212,76,tt0112471,1/27/1995,1995,Before Sunrise,2500000,5535405.0,105.0,7.7,984.0,"['dialogue', 'sunrise', 'talking', 'soulmates', 'walking', 'austria', 'traveller', 'danube', 'bittersweet', 'romantic', 'vienna']"
213,11017,tt0112508,2/10/1995,1995,Billy Madison,10000000,26488734.0,89.0,6.2,464.0,['woman director']
214,37141,tt0112438,10/17/1995,1995,The Babysitter,0,0.0,90.0,4.7,27.0,"['alcohol', 'obsession', 'babysitter', 'party', 'teenager', 'parents']"
215,9382,tt0112571,2/3/1995,1995,Boys on the Side,21000000,23450000.0,115.0,6.3,48.0,"['aids', 'roommate', 'homicide', 'car journey', 'friendship', 'friends', 'homosexuality', 'escape', 'road movie']"
216,6715,tt0112757,4/21/1995,1995,The Cure,0,0.0,97.0,7.2,58.0,['mississippi']
217,18256,tt0112643,8/4/1995,1995,Castle Freak,0,0.0,95.0,5.8,40.0,"['castle', 'voyeurism']"
218,22625,tt0112679,3/16/1995,1995,Circle of Friends,0,0.0,103.0,6.5,30.0,"['forbidden love', 'moral conflict', 'independent film']"
219,2292,tt0109445,9/13/1994,1994,Clerks,27000,3151130.0,92.0,7.4,769.0,"['salesclerk', 'loser', 'aftercreditsstinger']"
220,1909,tt0112883,10/1/1994,1994,Don Juan DeMarco,25000000,22200000.0,97.0,6.3,184.0,"['sex addiction', 'love', 'mental institution', 'patient', 'psychiatrist', 'don juan']"
221,8984,tt0109635,12/9/1994,1994,Disclosure,55000000,214015089.0,123.0,5.9,217.0,"['employee', 'workplace', 'sexual harassment', 'intrigue']"
222,61813,tt0112899,1/1/1995,1995,Dream Man,0,0.0,0.0,2.5,1.0,"['vision', 'psychic']"
223,4954,tt0109676,12/8/1994,1994,Drop Zone,45000000,0.0,101.0,5.1,91.0,"['terrorist', 'transport of prisoners', 'airplane', 'parachuting', 'suspense']"
224,62488,tt0112854,4/28/1995,1995,Destiny Turns on the Radio,0,0.0,0.0,5.3,9.0,"['heist', 'expectant father']"
225,10531,tt0109579,5/4/1994,1994,Death and the Maiden,0,0.0,103.0,7.1,92.0,"['married couple', 'chile', 'pinochet-regime', 'revenge', 'doctor', 'torture', 'humiliation']"
226,11929,tt0109642,3/24/1995,1995,Dolores Claiborne,0,0.0,132.0,7.1,183.0,"['child abuse', 'detective', 'based on novel', 'bar', 'island', 'suspicion of murder', 'murder', 'suspense', 'dysfunctional family', 'domestic violence', 'reporter', 'maid', 'anger', 'alcoholic', 'accident', 'abusive father', 'abusive husband', 'anti-depressant', 'bangor-maine', 'bank account']"
227,8467,tt0109686,12/16/1994,1994,Dumb and Dumber,16000000,247275374.0,107.0,6.5,1894.0,"['gas station', 'motel', 'utah', 'stupidity', 'pill', 'prank', 'cigar smoking', 'violence', 'criminal', 'fired from the job', 'clumsiness', 'stepmother stepdaughter relationship', 'sitting on a toilet', 'aspen colorado', 'parakeet', 'defecation', 'scooter', 'hotel suite', 'endangered species', 'foolish', 'laxative']"
228,10451,tt0111797,8/3/1994,1994,Eat Drink Man Woman,0,7294403.0,123.0,7.5,76.0,"['cooking', 'sense of life', 'daughter', 'dating', 'family']"
229,20156,tt0109759,9/24/1994,1994,Exotica,0,0.0,103.0,6.5,64.0,"['secret', 'nightclub', 'pet shop', 'independent film', 'unhappiness']"
230,18395,tt0109758,10/14/1994,1994,Exit to Eden,0,6841570.0,113.0,4.3,28.0,"['female nudity', 'sexuality', 'island', 'love', 'mistress', 'kinky', 'smuggler', 'bdsm']"
231,522,tt0109707,9/27/1994,1994,Ed Wood,18000000,5887457.0,127.0,7.3,639.0,"['individual', 'taxi', 'transsexuality', 'fortune teller', 'film business', 'film making', 'film producer', 'vororte', 'film maker', 'boxer', 'film director', 'oddball', 'celebrity', 'morphine', 'movie studio', 'los angeles', 'drug addict', 'cult director', 'theremin', 'handgun', 'trick or treating', 'actor', 'transvestite']"
232,397,tt0113117,5/5/1995,1995,French Kiss,0,0.0,111.0,6.2,179.0,"['paris', 'airport', 'in love with enemy', 'canadian', 'necklace', 'fear of flying', 'deal', 'vineyard', 'smuggling']"
233,10525,tt0113097,5/19/1995,1995,Forget Paris,0,0.0,101.0,6.1,38.0,"['paris', 'dallas', 'basketball', 'crisis', 'falling in love', 'referee']"
234,27985,tt0113028,1/13/1995,1995,Far from Home: The Adventures of Yellow Dog,0,0.0,87.0,5.6,27.0,"['wilderness', 'boy and dog']"
235,15789,tt0113198,4/7/1995,1995,A Goofy Movie,0,35348597.0,78.0,6.7,404.0,"['father son relationship', 'pop singer', 'musical', 'celebrity', 'road trip', 'dead mother', 'first love', 'goofy']"
236,27303,tt0113303,3/3/1995,1995,Hideaway,15000000,12201255.0,103.0,5.0,24.0,['suspense']
237,21183,tt0113089,6/2/1995,1995,Fluke,0,0.0,96.0,6.6,48.0,"['father son relationship', 'based on novel', 'reincarnation', 'talking dog', 'car accident', 'dog', 'flashback', 'dog movie']"
238,10954,tt0109771,12/7/1994,1994,Farinelli,0,0.0,111.0,5.9,20.0,"['brother brother relationship', 'opera', 'eunuch', 'biography', 'dresden', 'opera singer']"
239,47867,tt0113199,5/12/1995,1994,Gordy,0,3992809.0,90.0,3.0,4.0,['country music']
240,43475,tt0113234,12/1/1995,1995,Gumby: The Movie,0,0.0,77.0,5.0,2.0,[']']
241,72031,tt0109906,9/16/1994,1994,The Glass Shield,0,0.0,109.0,5.4,9.0,[']']
242,14275,tt0110057,9/12/1994,1994,Hoop Dreams,700000,7830611.0,171.0,7.7,91.0,"['chicago', 'sports team', 'ghetto', 'narration', 'college', 'sport', 'basketball', 'high school sports', 'independent film', 'inner city', 'high school student']"
243,1024,tt0110005,9/2/1994,1994,Heavenly Creatures,5000000,3049135.0,99.0,6.9,299.0,"['mother', 'sex', 'secret', 'obsession', 'literature', 'nudity', 'fantasy', 'passion', 'love', 'friends', 'murder', 'independent film', 'lesbian', 'true', 'relationship']"
244,17207,tt0110066,1/6/1995,1995,Houseguest,10500000,26325256.0,113.0,6.0,17.0,[']']
245,13701,tt0110116,12/16/1994,1994,Immortal Beloved,120,0.0,121.0,6.9,90.0,"['deafness', 'sister-in-law', 'character study', 'uncle nephew relationship', 'für elise']"
246,14819,tt0110006,2/17/1995,1995,Heavyweights,0,17689177.0,100.0,6.0,97.0,"['overweight', 'summer camp']"
247,32631,tt0113360,2/24/1995,1995,The Hunted,0,0.0,106.0,6.0,25.0,[']']
248,11777,tt0110099,12/24/1994,1994,I.Q.,25000000,0.0,100.0,5.9,112.0,"['wedding vows', 'mathematician', 'car mechanic', 'comet', 'albert einstein', ""{'id': 155585"", ' \'name\': ""halley\'s comet""}]']"
249,628,tt0110148,11/11/1994,1994,Interview with the Vampire,60000000,223664608.0,123.0,7.2,1558.0,"['paris', 'san francisco', 'vampire', 'plantation', 'pity', 'bite', 'fang vamp']"
250,87729,tt0113463,3/31/1995,1995,Jefferson in Paris,14000000,2474000.0,139.0,5.2,10.0,"['france', 'revolution', 'biography', 'president', 'history']"
251,18713,tt0110189,2/3/1995,1995,The Jerky Boys,0,0.0,82.0,4.8,10.0,"['new york', 'telephone joke', 'gangster']"
252,6280,tt0110216,11/22/1994,1994,Junior,60000000,37000000.0,109.0,4.7,381.0,"['baby', 'medicine', 'media', 'pregnancy', 'scientist', 'science', 'male pregnancy', 'fertility', 'gynaecology', 'ceasarean birth']"
253,9061,tt0113501,2/17/1995,1995,Just Cause,0,0.0,102.0,6.0,124.0,"['rape', 'black people', 'florida', 'professor', 'harvard university', 'innocence', 'revenge', 'suspense']"
254,37108,tt0113538,8/11/1995,1995,A Kid in King Arthur's Court,0,0.0,89.0,4.3,40.0,"['time travel', 'kids', 'medieval times']"
255,6071,tt0113552,4/21/1995,1995,Kiss of Death,40000000,0.0,101.0,5.7,83.0,['hoodlum']
256,11,tt0076759,5/25/1977,1977,Star Wars,11000000,775398007.0,121.0,8.1,6778.0,"['android', 'galaxy', 'hermit', 'death star', 'lightsaber', 'jedi', 'rescue mission', 'empire', 'rebellion', 'planet', 'smuggler', 'the force', 'space opera', 'galactic war', 'stormtrooper', 'totalitarianism']"
257,9587,tt0110367,12/21/1994,1994,Little Women,18000000,0.0,115.0,7.0,222.0,"['depression', 'mother daughter relationship', 'pregnant', 'desire', 'chalkboard', '\\xa0nightgown', 'louisa may alcott', 'birth of twins', 'woman director']"
