,Id,Title,Production Companies
485,2246,Malice,New Line Cinema
485,2246,Malice,Castle Rock Entertainment
486,10502,The Man without a Face,Icon Entertainment International
487,10440,Manhattan Murder Mystery,
488,9516,Menace II Society,
489,2320,Executive Decision,Silver Pictures
490,5879,In the Realm of the Senses,Argos Films
490,5879,In the Realm of the Senses,Oshima Productions
491,83718,What Happened Was...,The Samuel Goldwyn Company
492,11971,Much Ado About Nothing,Renaissance Films
493,2625,Mr. Jones,TriStar Pictures
494,31911,Mr. Wonderful,The Samuel Goldwyn Company
495,788,Mrs. Doubtfire,Twentieth Century Fox Film Corporation
496,21450,Naked,Thin Man Films
497,11231,The Next Karate Kid,
498,41588,The New Age,Regency Enterprises
498,41588,The New Age,Alcor Films
498,41588,The New Age,Ixtlan
499,10447,No Escape,Columbia Pictures Corporation
499,10447,No Escape,Pacific Western
499,10447,No Escape,Allied Filmmakers
500,31586,North,Columbia Pictures
500,31586,North,New Line Cinema
501,9300,Orlando,Mikado Film
501,9300,Orlando,Lenfilm Studio
502,9559,A Perfect World,Malpaso Productions
503,9800,Philadelphia,TriStar Pictures
504,713,The Piano,The Australian Film Commission
504,713,The Piano,CiBy 2000
505,8291,Poetic Justice,
506,18133,The Program,
507,25557,The Puppet Masters,
508,22588,Radioland Murders,
509,10872,The Ref,Touchstone Pictures
510,1245,The Remains of the Day,Columbia Pictures
511,11858,Renaissance Man,Cinergi Pictures Entertainment
512,7007,Rising Sun,Twentieth Century Fox Film Corporation
513,10467,The Road to Wellville,Columbia Pictures
514,5550,RoboCop 3,
515,8005,Robin Hood: Men in Tights,Gaumont
515,8005,Robin Hood: Men in Tights,Twentieth Century Fox Film Corporation
516,2088,Romeo Is Bleeding,Working Title Films
516,2088,Romeo Is Bleeding,Polygram Filmed Entertainment
517,10412,Romper Stomper,The Australian Film Commission
517,10412,Romper Stomper,Film Victoria
517,10412,Romper Stomper,Seon Film Productions
518,47889,Ruby in Paradise,Ruby in Paradise
519,14534,Rudy,
520,56583,The Saint of Fort Washington,Nessa Hyams
521,41878,Savage Nights,Société Nouvelle de Cinématographie
522,424,Schindler's List,Universal Pictures
523,35233,The Scout,Twentieth Century Fox Film Corporation
524,14291,Searching for Bobby Fischer,
525,103413,Second Best,Regency Enterprises
525,103413,Second Best,Alcor Films
526,11236,The Secret Garden,American Zoetrope
527,11592,Serial Mom,Savoy Pictures
528,8850,The Shadow,
529,10445,Shadowlands,Shadowlands Productions
530,695,Short Cuts,Fine Line Features
530,695,Short Cuts,Spelling Entertainment
531,43535,A Simple Twist of Fate,
532,12519,Sirens,Miramax Films
532,12519,Sirens,British Screen Finance Ltd
533,23210,Six Degrees of Separation,New Regency Pictures
534,858,Sleepless in Seattle,
535,867,Sliver,Paramount Pictures
536,78,Blade Runner,Shaw Brothers
537,13203,Son in Law,
538,10442,So I Married an Axe Murderer,
539,11074,Striking Distance,Columbia Pictures Industries
540,33367,Harem,
541,9607,Super Mario Bros.,Hollywood Pictures
541,9607,Super Mario Bros.,Cinergi Pictures Entertainment
541,9607,Super Mario Bros.,Allied Filmmakers
541,9607,Super Mario Bros.,Walt Disney
542,17585,Surviving the Game,
543,9057,Terminal Velocity,Hollywood Pictures
543,9057,Terminal Velocity,PolyGram Filmed Entertainment
543,9057,Terminal Velocity,Interscope Communications
544,20967,Thirty Two Short Films About Glenn Gould,
545,10635,Threesome,TriStar Pictures
546,9479,The Nightmare Before Christmas,Tim Burton Productions
547,10057,The Three Musketeers,Walt Disney Pictures
548,11969,Tombstone,Hollywood Pictures
549,41590,Trial by Jury,
550,319,True Romance,August Entertainment
551,26408,The War Room,
552,15139,The Pagemaster,Twentieth Century Fox Film Corporation
553,161158,"Paris, France",Téléfilm Canada
553,161158,"Paris, France",The Ontario Film Development Corporation
554,218473,"The Beans of Egypt, Maine",
555,85247,Killer,
556,11446,Welcome to the Dollhouse,
557,51980,Germinal,Renn Productions
557,51980,Germinal,France 2 Cinéma
558,24405,Chasers,
559,11655,Cronos,
560,11800,Naked in New York,Fine Line Features
561,8223,Kika,CiBy 2000
562,14587,Bhaji on the Beach,
563,31504,Little Big League,Columbia Pictures
564,41653,The Slingshot,SVT Drama
564,41653,The Slingshot,Nordisk Film
565,53185,Wide Eyed and Legless,
566,95743,Foreign Student,
567,23637,"Ciao, Professore!",
568,17600,Spanking the Monkey,Fine Line Features
568,17600,Spanking the Monkey,Swelter Films
569,10897,The Little Rascals,Universal Pictures
569,10897,The Little Rascals,Amblin Entertainment
570,349394,À la mode,
571,21352,Andre,
572,68806,The Escort,
573,37345,Princess Caraboo,
574,32562,The Celluloid Closet,Sony Pictures Classics
574,32562,The Celluloid Closet,Channel Four Films
574,32562,The Celluloid Closet,Arte
574,32562,The Celluloid Closet,Columbia Pictures Television
575,47507,Café au Lait,
576,25403,Dear Diary,Sacher Film
576,25403,Dear Diary,La Sept Cinéma
577,124304,I Don't Want to Talk About It,Aura Film
578,9066,The Brady Bunch Movie,
579,771,Home Alone,Twentieth Century Fox Film Corporation
580,251,Ghost,
581,812,Aladdin,
582,280,Terminator 2: Judgment Day,Lightstorm Entertainment
582,280,Terminator 2: Judgment Day,Pacific Western
582,280,Terminator 2: Judgment Day,Carolco Pictures
583,581,Dances with Wolves,Tig Productions
584,80350,Tough and Deadly,
585,268,Batman,PolyGram Filmed Entertainment
586,274,The Silence of the Lambs,Orion Pictures
587,408,Snow White and the Seven Dwarfs,
588,10020,Beauty and the Beast,Walt Disney Pictures
588,10020,Beauty and the Beast,Walt Disney Animation Studios
589,10895,Pinocchio,RKO Radio Pictures
590,114,Pretty Woman,Touchstone Pictures
591,41043,Window to Paris,Sodaperaga Productions
591,41043,Window to Paris,La Sept Cinéma
592,576,The Wild Bunch,
593,15477,Love and a .45,
594,59146,The Wooden Man's Bride,
595,124472,A Great Day in Harlem,
596,30528,Bye Bye Love,Twentieth Century Fox Film Corporation
597,7300,One Fine Day,Twentieth Century Fox Film Corporation
597,7300,One Fine Day,Fox 2000 Pictures
597,7300,One Fine Day,Via Rosa Productions
598,10824,Candyman: Farewell to the Flesh,Propaganda Films
599,261246,Century,
600,275,Fargo,PolyGram Filmed Entertainment
601,25059,Homeward Bound II: Lost in San Francisco,
602,11827,Heavy Metal,
603,8766,Hellraiser: Bloodline,Miramax Films
603,8766,Hellraiser: Bloodline,Dimension Films
604,23570,The Pallbearer,Miramax Films
605,47333,Jane Eyre,
606,54850,Loaded,
607,51242,Bread and Chocolate,
608,10112,The Aristocats,
609,4307,The Flower of My Secret,El Deseo
610,46029,Two Much,PolyGram Filmed Entertainment
610,46029,Two Much,Lolafilms
610,46029,Two Much,Touchstone Pictures
610,46029,Two Much,Interscope Communications
611,32308,Ed,
612,88893,Scream of Stone,
613,52873,My Favorite Season,TF1 Films Productions
614,123505,A Modern Affair,
615,340210,Condition Red,
616,44281,Halfaouine: Boy of the Terraces,Cinétéléfilms
616,44281,Halfaouine: Boy of the Terraces,France Média
617,28121,A Thin Line Between Love and Hate,New Line Cinema
618,12520,The Last Supper,Columbia Pictures Corporation
618,12520,The Last Supper,The Vault
619,1592,Primal Fear,
620,166901,Rude,
621,36447,Carried Away,
622,19042,All Dogs Go to Heaven 2,
623,38884,Land and Freedom,Road Movies Filmproduktion GmbH
623,38884,Land and Freedom,BIM Distribuzione
623,38884,Land and Freedom,Diaphana Films
623,38884,Land and Freedom,Eurimages
623,38884,Land and Freedom,Road Movies Dritte Produktionen
623,38884,Land and Freedom,Parallax Pictures
623,38884,Land and Freedom,Degeto Film
623,38884,Land and Freedom,Working Title Films
623,38884,Land and Freedom,British Screen Productions
623,38884,Land and Freedom,Messor Films
624,47449,Denise Calls Up,Davis Entertainment
624,47449,Denise Calls Up,Skyline Entertainment Partners
625,36259,Theodore Rex,
626,41852,A Family Thing,
627,40926,Frisk,
628,9099,Sgt. Bilko,Imagine Entertainment
629,2021,Jack & Sarah,Granada Film Productions
629,2021,Jack & Sarah,British Screen Productions
630,61752,Girl 6,Fox Searchlight Pictures
631,10988,Diabolique,Marvin Worth Productions
631,10988,Diabolique,ABC Productions
632,11479,"Little Indian, Big City",Procirep
632,11479,"Little Indian, Big City",TF1 Films Production
632,11479,"Little Indian, Big City",Touchstone Pictures
633,398959,Roula,Roxy Film
634,287305,Peanuts – Die Bank zahlt alles,
635,339428,Happy Weekend,
636,12652,Nelly and Monsieur Arnaud,
637,10684,Courage Under Fire,Twentieth Century Fox Film Corporation
638,954,Mission: Impossible,Paramount Pictures
639,68445,Cold Fever,Icicle
639,68445,Cold Fever,Film Fonds
640,18989,Moll Flanders,Trilogy Entertainment Group
641,10801,The Superwife,
642,54285,"301, 302",
643,8840,DragonHeart,
644,278978,Und keiner weint mir nach,
645,124625,My Mother's Courage,
646,11107,Eddie,Hollywood Pictures
646,11107,Eddie,PolyGram Filmed Entertainment
647,16417,Yankee Zulu,Distant Horizons
647,16417,Yankee Zulu,Koukus Troika
648,70934,Billy's Holiday,
649,10363,Purple Noon,Titanus
649,10363,Purple Noon,Paris Film
650,161070,August,Granada Film Productions
650,161070,August,Majestic Films International
651,10539,James and the Giant Peach,Walt Disney Pictures
652,10543,Fear,Imagine Entertainment
653,18414,Kids in the Hall: Brain Candy,Paramount Pictures
654,47502,Faithful,New Line Cinema
655,11902,Underground,Komuna
656,27098,All Things Fair,
657,25087,Bloodsport II,
658,5801,Pather Panchali,
659,896,The World of Apu,
660,3065,Mystery Science Theater 3000: The Movie,Universal Pictures
660,3065,Mystery Science Theater 3000: The Movie,Gramercy Pictures
661,318177,Tarantella,
662,2300,Space Jam,Northern Lights Entertainment
663,8069,Barbarella,Paramount Pictures
663,8069,Barbarella,Dino de Laurentiis Cinematografica
664,288173,Hostile Intentions,
665,187851,They Bite,
666,27768,Some Folks Call It a Sling Blade,
667,221917,The Run of the Country,Castle Rock Entertainment
667,221917,The Run of the Country,Columbia Pictures Corporation
668,8072,Alphaville,Filmstudio
668,8072,Alphaville,Athos Films
669,35797,Coup de Torchon,Films A2
669,35797,Coup de Torchon,Les Films de la Tour
670,88030,Tigrero: A Film That Was Never Made,
671,185191,The Eye of Vichy,
672,83857,Windows,
673,33245,It's My Party,
674,124460,Country Life,
675,27281,Operation Dumbo Drop,Walt Disney Pictures
676,105045,The Promise,Studio Babelsberg
676,105045,The Promise,Centre National de la Cinématographie
676,105045,The Promise,Odessa Films
676,105045,The Promise,Bioskop Film
677,105045,The Promise,Studio Babelsberg
677,105045,The Promise,Centre National de la Cinématographie
677,105045,The Promise,Odessa Films
677,105045,The Promise,Bioskop Film
678,40001,Mrs. Winterbourne,
679,29621,Solo,Van Peebles Films
679,29621,Solo,Triumph Films
680,117730,Under The Domim Tree,
681,20762,The Substitute,
682,37144,True Crime,
683,48260,Butterfly Kiss,Dan Films
683,48260,Butterfly Kiss,Merseyse Film Production Fund
684,12656,Feeling Minnesota,Fine Line Features
685,38867,Delta of Venus,New Line Cinema
685,38867,Delta of Venus,Alliance Communications Corporation
686,277270,To Cross the Rubicon,
687,25969,Angus,
688,44103,Priest Daens,
689,753,Faces,Maurice McEndree Productions
690,43634,Boys,PolyGram Filmed Entertainment
690,43634,Boys,Touchstone Pictures
691,9103,The Quest,Universal Pictures
691,9103,The Quest,Signature Pictures
691,9103,The Quest,MDP Worldwe
692,90214,Cosi,
693,29649,Sunset Park,Jersey Films
694,10990,Mulholland Falls,
695,8866,The Truth About Cats & Dogs,Twentieth Century Fox Film Corporation
696,12233,Oliver & Company,Walt Disney Pictures
697,23449,Celtic Pride,Caravan Pictures
698,36355,Flipper,Universal Pictures
698,36355,Flipper,The Bubble Factory
699,37667,Captives,Distant Horizons
700,90148,Of Love and Shadows,
701,922,Dead Man,JVC Entertainment
701,922,Dead Man,Pandora Filmproduktion
701,922,Dead Man,Newmarket Capital Group
702,11876,The Horseman on the Roof,France 2 Cinéma
702,11876,The Horseman on the Roof,Hachette Première
703,52633,Switchblade Sisters,
704,62364,Mouth to Mouth,
705,11687,The Visitors,Canal Plus
705,11687,The Visitors,Gaumont International
706,9304,Multiplicity,
707,73183,"The Haunted World of Edward D. Wood, Jr.",
708,131232,Two Friends,
709,9100,The Craft,
710,20759,The Great White Hype,Twentieth Century Fox Film Corporation
710,20759,The Great White Hype,Atman Entertainment
711,46063,Last Dance,
712,365371,War Stories Our Mother Never Told Us,
713,32513,Cold Comfort Farm,
714,40651,"Institute Benjamenta, or This Dream People Call Human Life",Pandora Filmproduktion
714,40651,"Institute Benjamenta, or This Dream People Call Human Life",Koninck Studios
715,36915,Heaven's Prisoners,New Line Cinema
715,36915,Heaven's Prisoners,The Rank Organisation
715,36915,Heaven's Prisoners,Ruddy Morgan Productions
715,36915,Heaven's Prisoners,PVM Entertainment
716,40507,Original Gangstas,
717,9802,The Rock,Hollywood Pictures
718,25697,Getting Away with Murder,The Rank Organisation
718,25697,Getting Away with Murder,Price
719,21588,Cemetery Man,Silvio Berlusconi Communications
719,21588,Cemetery Man,Urania Film
719,21588,Cemetery Man,Audifilm
720,664,Twister,Universal Pictures
720,664,Twister,Amblin Entertainment
721,11867,Barb Wire,Propaganda Films
721,11867,Barb Wire,Dark Horse Entertainment
722,47119,Le Garçu,France 2 Cinéma
722,47119,Le Garçu,DD Productions
722,47119,Le Garçu,Glem Production
723,314352,Honeymoon,Roxy Film
723,314352,Honeymoon,MTM Cineteve
724,9323,Ghost in the Shell,Bandai Visual Company
724,9323,Ghost in the Shell,Kodansha
725,10280,Thinner,Paramount Pictures
726,10535,Spy Hard,
727,124613,Brothers in Trouble,
728,532,A Close Shave,
729,26744,Force of Evil,Enterprise Productions
730,16299,The Stupids,New Line Cinema
731,10547,The Arrival,Live Entertainment
731,10547,The Arrival,Steelwork Films
732,245268,The Man from Down Under,
733,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Hawk Films
734,55613,Careful,the Canadian Council
735,215107,Vermont Is for Lovers,
736,41007,A Month by the Lake,Miramax Films
737,35645,Gold Diggers: The Secret of Bear Mountain,Universal Pictures
738,110465,Kim,
739,255546,Carmen Miranda: Bananas Is My Business,Channel Four Films
740,40751,Ashes of Time,
741,275096,The Jar,
742,85778,Maya Lin: A Strong Clear Vision,
743,11101,Stalingrad,Royal Film
743,11101,Stalingrad,Bavaria Film
744,9826,The Phantom,Paramount Pictures
744,9826,The Phantom,Village Roadshow Pictures
745,9879,Striptease,Columbia Pictures
746,63564,The Last of the High Kings,
747,22621,Heavy,
748,7095,Jack,American Zoetrope
748,7095,Jack,Hollywood Pictures
749,26890,I Shot Andy Warhol,Playhouse International Pictures
749,26890,I Shot Andy Warhol,BBC Arena
750,46732,The Grass Harp,Fine Line Features
751,124633,Someone Else's America,MACT Productions
751,124633,Someone Else's America,Stefi 2
751,124633,Someone Else's America,Magnolia Mae Films
752,202425,Life is Rosy,Stéphan Films
752,202425,Life is Rosy,Lamy Films
753,196940,Quartier Mozart,
754,77771,Touki Bouki,Studio Kankourama
755,181083,God's Gift,
756,41225,Spirits of the Dead,Cocinor
756,41225,Spirits of the Dead,Les Films Marceau
757,188589,Babyfever,
758,87190,Pharaoh's  Army,Independent Television Service
758,87190,Pharaoh's  Army,Cicada Films
758,87190,Pharaoh's  Army,Kentucky Educational Television
758,87190,Pharaoh's  Army,NEA
759,627,Trainspotting,Miramax Films
759,627,Trainspotting,Channel Four Films
759,627,Trainspotting,Noel Gay Motion Picture Company
759,627,Trainspotting,Figment Films
760,32872,Til There Was You,Paramount Pictures
761,602,Independence Day,Twentieth Century Fox Film Corporation
762,14553,Stealing Beauty,Fox Searchlight Pictures
762,14553,Stealing Beauty,Jeremy Thomas Productions
762,14553,Stealing Beauty,France 2 Cinéma
763,9566,The Fan,TriStar Pictures
764,10545,The Hunchback of Notre Dame,
765,9894,The Cable Guy,
766,11543,Kingpin,Motion Picture Corporation of America
767,9268,Eraser,Kopelson Entertainment
768,52059,The Gate of Heavenly Peace,
769,9327,The Nutty Professor,Imagine Entertainment
770,123763,"I, the Worst of All",
771,81949,An Unforgettable Summer,Canal Plus
772,42005,A Hungarian Fairy Tale,
773,124306,My Life and Times With Antonin Artaud,
774,183955,Midnight Dancers,First Run Features
775,44535,Somebody to Love,Initial Productions
775,44535,Somebody to Love,Cabin Fever Entertainment
776,44495,A Very Natural Thing,
777,78285,The Old Lady Who Walked in the Sea,Films A2
778,11228,Daylight,Universal Pictures
779,10779,The Frighteners,WingNut Films
780,26748,Lone Star,Castle Rock Entertainment
780,26748,Lone Star,Columbia Pictures Corporation
781,38223,Harriet the Spy,Paramount Pictures
781,38223,Harriet the Spy,Rastar Pictures
782,9294,Phenomenon,
783,49963,Walking and Talking,Channel Four Films
783,49963,Walking and Talking,Pandora Filmproduktion
783,49963,Walking and Talking,Zenith Entertainment
783,49963,Walking and Talking,Good Machine
783,49963,Walking and Talking,Mikado Film
783,49963,Walking and Talking,Electric
784,11363,She's the One,
785,1645,A Time to Kill,Regency Enterprises
786,31546,American Buffalo,Channel Four Films
786,31546,American Buffalo,Capitol Films
