,Id,Title,Genres
342,10497,Bitter Moon,Romance
343,11382,Bullets Over Broadway,Action
343,11382,Bullets Over Broadway,Comedy
343,11382,Bullets Over Broadway,Thriller
344,9331,Clear and Present Danger,Action
344,9331,Clear and Present Danger,Drama
344,9331,Clear and Present Danger,Thriller
345,10731,The Client,Drama
345,10731,The Client,Thriller
345,10731,The Client,Crime
345,10731,The Client,Mystery
346,10464,"Corrina, Corrina",Comedy
346,10464,"Corrina, Corrina",Drama
346,10464,"Corrina, Corrina",Family
346,10464,"Corrina, Corrina",Romance
347,34152,Crooklyn,Comedy
347,34152,Crooklyn,Drama
348,9495,The Crow,Fantasy
348,9495,The Crow,Action
348,9495,The Crow,Thriller
349,29973,Cobb,Drama
350,888,The Flintstones,Fantasy
350,888,The Flintstones,Comedy
350,888,The Flintstones,Family
351,13,Forrest Gump,Comedy
351,13,Forrest Gump,Drama
351,13,Forrest Gump,Romance
352,712,Four Weddings and a Funeral,Comedy
352,712,Four Weddings and a Funeral,Drama
352,712,Four Weddings and a Funeral,Romance
353,16295,Higher Learning,Romance
353,16295,Higher Learning,Drama
353,16295,Higher Learning,Crime
354,48992,I Like It Like That,Comedy
354,48992,I Like It Like That,Drama
354,48992,I Like It Like That,Romance
355,10879,I Love Trouble,Action
355,10879,I Love Trouble,Comedy
355,10879,I Love Trouble,Romance
356,10660,It Could Happen to You,Comedy
356,10660,It Could Happen to You,Drama
356,10660,It Could Happen to You,Romance
357,10714,The Jungle Book,Adventure
357,10714,The Jungle Book,Drama
357,10714,The Jungle Book,Family
358,41647,"The Wonderful, Horrible Life of Leni Riefenstahl",Documentary
358,41647,"The Wonderful, Horrible Life of Leni Riefenstahl",Foreign
359,8587,The Lion King,Family
359,8587,The Lion King,Animation
359,8587,The Lion King,Drama
360,1689,Little Buddha,Drama
360,1689,Little Buddha,History
361,11596,New Nightmare,Horror
361,11596,New Nightmare,Thriller
361,11596,New Nightmare,Mystery
361,11596,New Nightmare,Fantasy
362,854,The Mask,Romance
362,854,The Mask,Comedy
362,854,The Mask,Crime
362,854,The Mask,Fantasy
363,9359,Maverick,Action
363,9359,Maverick,Adventure
363,9359,Maverick,Comedy
363,9359,Maverick,Drama
363,9359,Maverick,Western
364,23333,Mrs. Parker and the Vicious Circle,Drama
365,36593,The Naked Gun 33⅓: The Final Insult,Comedy
365,36593,The Naked Gun 33⅓: The Final Insult,Crime
366,12280,The Paper,Comedy
366,12280,The Paper,Drama
367,2788,Reality Bites,Drama
368,10427,Red Rock West,Crime
368,10427,Red Rock West,Drama
368,10427,Red Rock West,Thriller
369,11011,Ri¢hie Ri¢h,Comedy
369,11011,Ri¢hie Ri¢h,Family
370,49803,Safe Passage,Drama
371,8987,The River Wild,Action
371,8987,The River Wild,Adventure
371,8987,The River Wild,Crime
371,8987,The River Wild,Thriller
372,1637,Speed,Action
372,1637,Speed,Adventure
372,1637,Speed,Crime
373,15128,Speechless,Comedy
373,15128,Speechless,Romance
374,8831,Timecop,Thriller
374,8831,Timecop,Action
374,8831,Timecop,Crime
375,36955,True Lies,Action
375,36955,True Lies,Thriller
376,10449,When a Man Loves a Woman,Drama
376,10449,When a Man Loves a Woman,Romance
377,10395,Wolf,Fantasy
378,12160,Wyatt Earp,Drama
378,12160,Wyatt Earp,Action
378,12160,Wyatt Earp,Western
379,40480,Bad Company,Action
379,40480,Bad Company,Crime
379,40480,Bad Company,Romance
379,40480,Bad Company,Thriller
380,52038,A Man of No Importance,Comedy
380,52038,A Man of No Importance,Drama
381,29444,S.F.W.,Comedy
381,29444,S.F.W.,Drama
382,26352,A Low Down Dirty Shame,Action
382,26352,A Low Down Dirty Shame,Comedy
382,26352,A Low Down Dirty Shame,Crime
383,39953,"Boys Life: Three Stories of Love, Lust, and Liberation",Drama
384,41580,Colonel Chabert,Drama
385,315,"Faster, Pussycat! Kill! Kill!",Action
385,315,"Faster, Pussycat! Kill! Kill!",Crime
386,22067,Jason's Lyric,Crime
386,22067,Jason's Lyric,Drama
386,22067,Jason's Lyric,Romance
387,18242,The Secret Adventures of Tom Thumb,Animation
388,11667,Street Fighter,Action
388,11667,Street Fighter,Adventure
388,11667,Street Fighter,Thriller
389,32502,Coldblooded,Action
389,32502,Coldblooded,Comedy
390,267188,Desert Winds,
391,28732,Fall Time,Action
391,28732,Fall Time,Adventure
391,28732,Fall Time,Crime
391,28732,Fall Time,Drama
391,28732,Fall Time,Thriller
392,75555,The Fear,Horror
392,75555,The Fear,Thriller
393,42981,Frank and Ollie,Documentary
394,278939,Girl in the Cadillac,Romance
394,278939,Girl in the Cadillac,Adventure
394,278939,Girl in the Cadillac,Crime
394,278939,Girl in the Cadillac,Drama
395,291731,Homage,Thriller
395,291731,Homage,Drama
396,226229,Mirage,Action
396,226229,Mirage,Thriller
397,203119,Open Season,Comedy
398,172923,Dos Crímenes,
399,316098,Brother Minister: The Assassination of Malcolm X,Documentary
400,8011,Highlander: The Final Dimension,Action
400,8011,Highlander: The Final Dimension,Fantasy
401,171857,Federal Hill,
402,2654,In the Mouth of Madness,Horror
402,2654,In the Mouth of Madness,Mystery
402,2654,In the Mouth of Madness,Thriller
403,18069,8 Seconds,Drama
403,18069,8 Seconds,Romance
404,19092,Above the Rim,Crime
404,19092,Above the Rim,Drama
405,2758,Addams Family Values,Comedy
405,2758,Addams Family Values,Family
405,2758,Addams Family Values,Fantasy
406,38129,Martin Lawrence: You So Crazy,Comedy
407,10436,The Age of Innocence,Drama
407,10436,The Age of Innocence,Romance
408,13595,Airheads,Comedy
408,13595,Airheads,Crime
408,13595,Airheads,Music
409,46094,The Air Up There,Comedy
409,46094,The Air Up There,Family
410,9409,Another Stakeout,Action
410,9409,Another Stakeout,Comedy
411,11853,Bad Girls,Action
411,11853,Bad Girls,Adventure
411,11853,Bad Girls,Comedy
411,11853,Bad Girls,Drama
411,11853,Bad Girls,Western
412,16771,Barcelona,Comedy
412,16771,Barcelona,Drama
412,16771,Barcelona,Romance
413,46924,Being Human,Drama
413,46924,Being Human,Comedy
413,46924,Being Human,Fantasy
414,11041,The Beverly Hillbillies,Comedy
415,306,Beverly Hills Cop III,Action
415,306,Beverly Hills Cop III,Comedy
415,306,Beverly Hills Cop III,Crime
416,14522,Black Beauty,Action
416,14522,Black Beauty,Adventure
416,14522,Black Beauty,Drama
416,14522,Black Beauty,Family
417,26203,Blink,Mystery
417,26203,Blink,Crime
417,26203,Blink,Drama
417,26203,Blink,Thriller
418,178,Blown Away,Drama
418,178,Blown Away,Action
418,178,Blown Away,Thriller
419,19819,Blue Chips,Drama
420,57834,Blue Sky,Drama
420,57834,Blue Sky,Romance
421,4722,Body Snatchers,Horror
421,4722,Body Snatchers,Thriller
422,18215,Boxing Helena,Drama
422,18215,Boxing Helena,Romance
423,1607,A Bronx Tale,Drama
423,1607,A Bronx Tale,Crime
424,26391,Cabin Boy,Comedy
425,117553,Calendar Girl,Drama
425,117553,Calendar Girl,Comedy
426,6075,Carlito's Way,Action
426,6075,Carlito's Way,Crime
426,6075,Carlito's Way,Drama
426,6075,Carlito's Way,Thriller
427,11310,City Slickers II: The Legend of Curly's Gold,Action
427,11310,City Slickers II: The Legend of Curly's Gold,Comedy
427,11310,City Slickers II: The Legend of Curly's Gold,Drama
427,11310,City Slickers II: The Legend of Curly's Gold,Western
428,18658,Clean Slate,Comedy
428,18658,Clean Slate,Thriller
428,18658,Clean Slate,Mystery
429,9350,Cliffhanger,Action
429,9350,Cliffhanger,Adventure
429,9350,Cliffhanger,Thriller
430,9612,Coneheads,Comedy
430,9612,Coneheads,Family
431,2124,Color of Night,Drama
431,2124,Color of Night,Mystery
431,2124,Color of Night,Romance
431,2124,Color of Night,Thriller
432,26261,Cops & Robbersons,Action
432,26261,Cops & Robbersons,Comedy
432,26261,Cops & Robbersons,Family
433,19176,The Cowboy Way,Western
433,19176,The Cowboy Way,Action
433,19176,The Cowboy Way,Comedy
434,49299,Dangerous Game,Drama
435,11566,Dave,Comedy
436,9571,Dazed and Confused,Comedy
436,9571,Dazed and Confused,Drama
437,9739,Demolition Man,Crime
437,9739,Demolition Man,Action
438,24257,The Endless Summer 2,Documentary
439,34444,Even Cowgirls Get the Blues,Western
439,34444,Even Cowgirls Get the Blues,Drama
439,34444,Even Cowgirls Get the Blues,Comedy
439,34444,Even Cowgirls Get the Blues,Romance
440,26141,Fatal Instinct,Comedy
441,10997,Farewell My Concubine,Drama
442,50463,The Favor,Drama
442,50463,The Favor,Comedy
442,50463,The Favor,Romance
443,10443,Fearless,Drama
444,20239,Fear of a Black Hat,Comedy
445,16297,With Honors,Comedy
445,16297,With Honors,Drama
446,18551,Flesh and Bone,Drama
446,18551,Flesh and Bone,Mystery
446,18551,Flesh and Bone,Romance
447,25440,Widows' Peak,Comedy
447,25440,Widows' Peak,Thriller
447,25440,Widows' Peak,Mystery
447,25440,Widows' Peak,Romance
447,25440,Widows' Peak,Foreign
448,9024,For Love or Money,Comedy
448,9024,For Love or Money,Romance
449,37233,The Firm,Drama
449,37233,The Firm,Mystery
449,37233,The Firm,Thriller
450,1634,Free Willy,Family
450,1634,Free Willy,Adventure
451,13815,Fresh,Crime
451,13815,Fresh,Drama
451,13815,Fresh,Thriller
452,5503,The Fugitive,Adventure
452,5503,The Fugitive,Action
452,5503,The Fugitive,Thriller
452,5503,The Fugitive,Crime
452,5503,The Fugitive,Mystery
453,35588,Geronimo: An American Legend,History
453,35588,Geronimo: An American Legend,Action
453,35588,Geronimo: An American Legend,Drama
453,35588,Geronimo: An American Legend,Western
454,2087,The Getaway,Drama
454,2087,The Getaway,Action
454,2087,The Getaway,Thriller
455,41579,Getting Even with Dad,Family
455,41579,Getting Even with Dad,Comedy
455,41579,Getting Even with Dad,Crime
456,18620,Go Fish,Drama
456,18620,Go Fish,Romance
457,41006,A Good Man in Africa,Comedy
457,41006,A Good Man in Africa,Drama
458,4916,Guilty as Sin,Drama
458,4916,Guilty as Sin,Thriller
459,2019,Hard Target,Action
459,2019,Hard Target,Adventure
459,2019,Hard Target,Crime
459,2019,Hard Target,Thriller
460,31642,Heaven & Earth,History
460,31642,Heaven & Earth,War
460,31642,Heaven & Earth,Action
460,31642,Heaven & Earth,Drama
461,9255,Hot Shots! Part Deux,Action
461,9255,Hot Shots! Part Deux,Comedy
461,9255,Hot Shots! Part Deux,War
462,26271,Live Nude Girls,Comedy
463,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Drama
463,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Comedy
463,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Romance
464,2259,The House of the Spirits,Romance
464,2259,The House of the Spirits,Drama
465,16097,House Party 3,Comedy
466,11934,The Hudsucker Proxy,Comedy
466,11934,The Hudsucker Proxy,Drama
467,106143,I'll Do Anything,Comedy
467,106143,I'll Do Anything,Drama
468,12475,In the Army Now,Comedy
469,9386,In the Line of Fire,Action
469,9386,In the Line of Fire,Drama
469,9386,In the Line of Fire,Thriller
469,9386,In the Line of Fire,Crime
469,9386,In the Line of Fire,Mystery
470,7984,In the Name of the Father,Drama
471,59930,The Inkwell,Comedy
471,59930,The Inkwell,Drama
471,59930,The Inkwell,Romance
472,15765,What's Love Got to Do with It,Drama
472,15765,What's Love Got to Do with It,Music
473,31643,Jimmy Hollywood,Comedy
474,6,Judgment Night,Action
474,6,Judgment Night,Thriller
474,6,Judgment Night,Crime
475,329,Jurassic Park,Adventure
476,10909,Kalifornia,Thriller
476,10909,Kalifornia,Crime
477,507,Killing Zoe,Action
477,507,Killing Zoe,Crime
477,507,Killing Zoe,Drama
477,507,Killing Zoe,Thriller
478,34024,King of the Hill,Drama
479,29918,Lassie,Action
479,29918,Lassie,Adventure
479,29918,Lassie,Drama
479,29918,Lassie,Family
480,9593,Last Action Hero,Adventure
480,9593,Last Action Hero,Fantasy
480,9593,Last Action Hero,Action
480,9593,Last Action Hero,Comedy
480,9593,Last Action Hero,Family
481,42580,Life With Mikey,Comedy
481,42580,Life With Mikey,Family
482,22317,Lightning Jack,Action
482,22317,Lightning Jack,Comedy
482,22317,Lightning Jack,Western
483,1413,M. Butterfly,Drama
483,1413,M. Butterfly,Romance
484,12121,Made in America,Comedy
485,2246,Malice,Drama
485,2246,Malice,Crime
486,10502,The Man without a Face,Drama
487,10440,Manhattan Murder Mystery,Comedy
487,10440,Manhattan Murder Mystery,Mystery
488,9516,Menace II Society,Drama
488,9516,Menace II Society,Action
488,9516,Menace II Society,Crime
489,2320,Executive Decision,Action
489,2320,Executive Decision,Adventure
489,2320,Executive Decision,Drama
489,2320,Executive Decision,Thriller
490,5879,In the Realm of the Senses,Drama
490,5879,In the Realm of the Senses,Romance
491,83718,What Happened Was...,Thriller
491,83718,What Happened Was...,Comedy
491,83718,What Happened Was...,Drama
491,83718,What Happened Was...,Romance
492,11971,Much Ado About Nothing,Drama
492,11971,Much Ado About Nothing,Comedy
492,11971,Much Ado About Nothing,Romance
493,2625,Mr. Jones,Drama
493,2625,Mr. Jones,Romance
494,31911,Mr. Wonderful,Comedy
494,31911,Mr. Wonderful,Romance
495,788,Mrs. Doubtfire,Comedy
495,788,Mrs. Doubtfire,Drama
495,788,Mrs. Doubtfire,Family
496,21450,Naked,Comedy
496,21450,Naked,Drama
497,11231,The Next Karate Kid,Adventure
498,41588,The New Age,Comedy
498,41588,The New Age,Drama
499,10447,No Escape,Action
499,10447,No Escape,Drama
499,10447,No Escape,Thriller
500,31586,North,Comedy
500,31586,North,Drama
500,31586,North,Family
500,31586,North,Fantasy
501,9300,Orlando,Romance
501,9300,Orlando,Drama
501,9300,Orlando,Fantasy
502,9559,A Perfect World,Crime
502,9559,A Perfect World,Drama
502,9559,A Perfect World,Thriller
503,9800,Philadelphia,Drama
504,713,The Piano,Drama
504,713,The Piano,Romance
505,8291,Poetic Justice,Drama
505,8291,Poetic Justice,Romance
506,18133,The Program,Drama
507,25557,The Puppet Masters,Horror
507,25557,The Puppet Masters,Thriller
508,22588,Radioland Murders,Comedy
508,22588,Radioland Murders,Crime
508,22588,Radioland Murders,Drama
508,22588,Radioland Murders,Music
508,22588,Radioland Murders,Mystery
508,22588,Radioland Murders,Romance
509,10872,The Ref,Comedy
510,1245,The Remains of the Day,Drama
510,1245,The Remains of the Day,Romance
511,11858,Renaissance Man,Comedy
511,11858,Renaissance Man,War
512,7007,Rising Sun,Action
512,7007,Rising Sun,Drama
512,7007,Rising Sun,Thriller
513,10467,The Road to Wellville,Comedy
513,10467,The Road to Wellville,Romance
514,5550,RoboCop 3,Action
514,5550,RoboCop 3,Adventure
514,5550,RoboCop 3,Crime
514,5550,RoboCop 3,Thriller
515,8005,Robin Hood: Men in Tights,Comedy
516,2088,Romeo Is Bleeding,Action
516,2088,Romeo Is Bleeding,Crime
516,2088,Romeo Is Bleeding,Drama
516,2088,Romeo Is Bleeding,Thriller
517,10412,Romper Stomper,Action
517,10412,Romper Stomper,Drama
517,10412,Romper Stomper,Thriller
518,47889,Ruby in Paradise,Drama
518,47889,Ruby in Paradise,Romance
519,14534,Rudy,Drama
520,56583,The Saint of Fort Washington,Drama
521,41878,Savage Nights,Drama
522,424,Schindler's List,Drama
522,424,Schindler's List,History
522,424,Schindler's List,War
523,35233,The Scout,Comedy
523,35233,The Scout,Drama
524,14291,Searching for Bobby Fischer,Drama
525,103413,Second Best,Drama
526,11236,The Secret Garden,Drama
526,11236,The Secret Garden,Family
526,11236,The Secret Garden,Fantasy
527,11592,Serial Mom,Comedy
527,11592,Serial Mom,Crime
527,11592,Serial Mom,Horror
527,11592,Serial Mom,Thriller
528,8850,The Shadow,Adventure
528,8850,The Shadow,Fantasy
528,8850,The Shadow,Action
528,8850,The Shadow,Thriller
529,10445,Shadowlands,Drama
529,10445,Shadowlands,Romance
530,695,Short Cuts,Comedy
530,695,Short Cuts,Drama
531,43535,A Simple Twist of Fate,Drama
531,43535,A Simple Twist of Fate,Family
532,12519,Sirens,Comedy
532,12519,Sirens,Drama
533,23210,Six Degrees of Separation,Mystery
533,23210,Six Degrees of Separation,Drama
533,23210,Six Degrees of Separation,Comedy
534,858,Sleepless in Seattle,Comedy
534,858,Sleepless in Seattle,Drama
534,858,Sleepless in Seattle,Romance
535,867,Sliver,Drama
535,867,Sliver,Thriller
536,78,Blade Runner,Drama
536,78,Blade Runner,Thriller
537,13203,Son in Law,Comedy
537,13203,Son in Law,Drama
537,13203,Son in Law,Romance
538,10442,So I Married an Axe Murderer,Comedy
538,10442,So I Married an Axe Murderer,Crime
538,10442,So I Married an Axe Murderer,Romance
539,11074,Striking Distance,Crime
539,11074,Striking Distance,Action
539,11074,Striking Distance,Mystery
539,11074,Striking Distance,Thriller
540,33367,Harem,History
540,33367,Harem,Drama
540,33367,Harem,Romance
541,9607,Super Mario Bros.,Adventure
541,9607,Super Mario Bros.,Comedy
541,9607,Super Mario Bros.,Family
541,9607,Super Mario Bros.,Fantasy
542,17585,Surviving the Game,Action
542,17585,Surviving the Game,Adventure
542,17585,Surviving the Game,Thriller
542,17585,Surviving the Game,Crime
543,9057,Terminal Velocity,Action
543,9057,Terminal Velocity,Thriller
544,20967,Thirty Two Short Films About Glenn Gould,Drama
544,20967,Thirty Two Short Films About Glenn Gould,Music
545,10635,Threesome,Comedy
545,10635,Threesome,Drama
545,10635,Threesome,Family
545,10635,Threesome,Romance
546,9479,The Nightmare Before Christmas,Fantasy
546,9479,The Nightmare Before Christmas,Animation
546,9479,The Nightmare Before Christmas,Family
547,10057,The Three Musketeers,Action
547,10057,The Three Musketeers,Adventure
547,10057,The Three Musketeers,Comedy
548,11969,Tombstone,Action
548,11969,Tombstone,Adventure
548,11969,Tombstone,Drama
548,11969,Tombstone,History
548,11969,Tombstone,Western
549,41590,Trial by Jury,Drama
549,41590,Trial by Jury,Action
549,41590,Trial by Jury,Thriller
550,319,True Romance,Action
550,319,True Romance,Thriller
550,319,True Romance,Crime
550,319,True Romance,Romance
551,26408,The War Room,Documentary
551,26408,The War Room,History
552,15139,The Pagemaster,Fantasy
552,15139,The Pagemaster,Family
552,15139,The Pagemaster,Animation
553,161158,"Paris, France",Drama
553,161158,"Paris, France",Comedy
554,218473,"The Beans of Egypt, Maine",
555,85247,Killer,Thriller
555,85247,Killer,Drama
555,85247,Killer,Romance
556,11446,Welcome to the Dollhouse,Comedy
556,11446,Welcome to the Dollhouse,Drama
557,51980,Germinal,Drama
557,51980,Germinal,Romance
558,24405,Chasers,Comedy
558,24405,Chasers,Romance
559,11655,Cronos,Drama
559,11655,Cronos,Horror
559,11655,Cronos,Thriller
560,11800,Naked in New York,Comedy
560,11800,Naked in New York,Romance
561,8223,Kika,Comedy
561,8223,Kika,Drama
562,14587,Bhaji on the Beach,Comedy
562,14587,Bhaji on the Beach,Drama
563,31504,Little Big League,Comedy
563,31504,Little Big League,Family
564,41653,The Slingshot,Drama
565,53185,Wide Eyed and Legless,Drama
565,53185,Wide Eyed and Legless,Romance
565,53185,Wide Eyed and Legless,Comedy
566,95743,Foreign Student,Drama
566,95743,Foreign Student,Romance
567,23637,"Ciao, Professore!",Comedy
567,23637,"Ciao, Professore!",Foreign
568,17600,Spanking the Monkey,Comedy
568,17600,Spanking the Monkey,Drama
569,10897,The Little Rascals,Romance
569,10897,The Little Rascals,Comedy
569,10897,The Little Rascals,Family
570,349394,À la mode,Comedy
571,21352,Andre,Drama
571,21352,Andre,Family
571,21352,Andre,Adventure
572,68806,The Escort,Thriller
572,68806,The Escort,Crime
572,68806,The Escort,Drama
573,37345,Princess Caraboo,Comedy
573,37345,Princess Caraboo,Drama
573,37345,Princess Caraboo,History
573,37345,Princess Caraboo,Mystery
574,32562,The Celluloid Closet,History
574,32562,The Celluloid Closet,Documentary
575,47507,Café au Lait,Drama
575,47507,Café au Lait,Comedy
575,47507,Café au Lait,Romance
575,47507,Café au Lait,Foreign
576,25403,Dear Diary,Comedy
